species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME034,plant_2,16,1583266838,2434.9,20200303 14:20:37,14:20:37,1583266838,0.002313844,24.26892589,399.989,137.0502009,13.61712747,39.74238025,0.154698296,3.434718663,0.150929159,0.094661718,241.6571375,25.19855354,24.8795,3.156906044,54.17377236,1.670676511,3.083921312,1.486229533,-102.0405286,-72.47653707,-4.44921367,62.69085814,-0.041120734,0.046161626,3.451034935,0,0,1,0,52878.08127,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2118-20200303-14_26_29,195.9797692,232.766,0.158039537,0.5,1261.1607,24.26892589,99.65662632,0.462120756,0.019925989,1.367075815,DARK-2119-20200303-14_26_31,125.2,107.566,0.341987531,0.747364081,0.231838537,0.667271452,2118,300,300,300,7135.33,226.182,-0.00482931,2.79146,1499.94,1261.1607,0.840807433,0.191614865,1583266838,399.989,407.068,16.8146,16.1754,500.045,99.1587,0.199983,24.4881,24.8795,999.9,0,0,10000.6,0,6.08292,-7.07831,406.83,413.76,0.639212,398.59,407.068,16.6196,16.1754,1.66732,1.60393,14.5954,13.9966,1499.94,0.972996,0.0270044,0,195.886,4.99951,3573.97,13591.3,39.812,41.562,40.812,41.625,42.312,1454.57,40.37,0,174.6000001,195.9797692,-0.928068373,-15.68170942,3575.865,15,1583266761,14:19:21,62,1.399,0.195,407,17,0.24,0.24,399.96,0.200571429,0.014422205,1,1.487818928,-0.014728312,0.001636894,1,2,2,2/2,2.96444,2.79162,0.0931402,0.0972628,0.0877335,0.0883878,21068.6,27234.1,23539.2,27835.4,31327.8,33644.9,37603.7,40259,2.00487,2.02222,0.103422,0,23.1799,999.9,43.249,31.159,19.8557,61.9175,32.4319,1,-0.0562271,1.15552,20.185,5.26371,12.0159,5.00075,3.288,826.8,9999,9999,9999,1.87906,1.884,1.882,1.87909,1.8788,1.88094,1.87988,1.87586,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.399,0.195,2,513.094,499.324,21.6917,26.4623,29.9998,26.4798,26.4498,20.8346,26.4919,58.5491,21.776,406.948,16.1986,100.274,100.415
ME034,plant_2,17,1583266988,2585.4,20200303 14:23:08,14:23:08,1583266988,0.002260217,24.0542161,400.048,134.1508742,13.32845158,39.7464454,0.151483871,3.434264087,0.147867304,0.092734808,241.6565755,25.31083291,24.9665,3.173332551,54.53223668,1.691842906,3.102463807,1.481489645,-99.67558088,-70.0229908,-4.303220019,67.65478383,-0.041113852,0.0461539,3.450577628,0,0,1,0,52851.69323,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2120-20200303-14_28_59,191.8163077,229.563,0.164428468,0.5,1261.1604,24.0542161,103.685336,0.460714488,0.019755746,1.40010267,DARK-2121-20200303-14_29_02,123.8,105.763,0.356898843,0.752412812,0.242792765,0.673988019,2120,300,300,300,7133.96,221.348,-0.00482829,2.60083,1499.94,1261.1604,0.840807233,0.191614465,1583266988,400.048,407.059,17.0284,16.4043,500.165,99.1542,0.199991,24.5883,24.9665,999.9,0,0,9999.38,0,6.08292,-7.11905,406.877,413.848,0.646099,398.541,407.059,16.8554,16.4043,1.69061,1.62655,14.8105,14.2127,1499.94,0.973,0.0270002,0,191.828,4.99951,3509.11,13591.3,40.25,41.875,41.25,41.875,42.687,1454.58,40.36,0,150,191.8163077,0.056341871,8.290940159,3508.508077,15,1583267009,14:23:29,63,1.507,0.173,407,16,0.31,0.18,399.922,0.388987013,0.023338095,1,1.482419362,-0.044013993,0.00482202,1,2,2,2/2,2.96477,2.79162,0.0931356,0.0972649,0.0886504,0.0893014,21071.5,27234.7,23542.2,27836,31300,33612.9,37608.6,40260.8,2.00577,2.02245,0.110269,0,23.1544,999.9,42.986,31.169,19.7478,61.6675,32.3878,1,-0.0595706,0.981495,20.1864,5.26356,12.0159,5,3.288,826.8,9999,9999,9999,1.87908,1.884,1.88199,1.87912,1.87881,1.88095,1.87988,1.87587,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.507,0.173,2,513.463,499.248,21.6978,26.4266,29.9995,26.4531,26.4256,20.8473,24.8847,58.1414,21.6571,407.12,16.2642,100.287,100.418
ME034,plant_2,18,1583267160,2757.4,20200303 14:26:00,14:26:00,1583267160,0.002240607,24.24844013,400.013,127.0527319,12.6242401,39.74617531,0.148589585,3.433633051,0.145107562,0.090998276,241.6629595,25.40755313,24.9904,3.177858178,53.88872772,1.68111915,3.119611877,1.496739028,-98.81077728,-57.36683636,-3.528153816,81.95719202,-0.041104298,0.046143176,3.449942802,0,0,1,0,52823.7217,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2122-20200303-14_31_51,190.9498077,227.601,0.161032651,0.5,1261.194,24.24844013,101.5467064,0.442005967,0.01990922,1.420792392,DARK-2123-20200303-14_31_54,127,100.601,0.364322346,0.762719371,0.238759453,0.678102257,2122,300,300,300,7132.82,221.132,-0.00482747,2.106,1499.98,1261.194,0.840807211,0.191614422,1583267160,400.013,407.078,16.9191,16.3002,500.047,99.1622,0.200009,24.6805,24.9904,999.9,0,0,9996.25,0,6.08292,-7.06497,406.897,413.823,0.618906,398.561,407.078,16.7451,16.3002,1.67774,1.61636,14.692,14.1157,1499.98,0.973004,0.026996,0,190.894,4.99951,3499.73,13591.7,40.625,42.25,41.625,42.187,43.062,1454.62,40.36,0,171.7,190.9498077,0.079076919,6.890598303,3498.741154,15,1583267062,14:24:22,64,1.452,0.174,407,16,0.26,0.25,399.9844286,0.013246753,0.014063026,1,1.493433034,0.028324237,0.003228413,1,2,2,2/2,2.96451,2.79161,0.0931531,0.0972826,0.0882369,0.0889009,21071.9,27235.7,23542.9,27837.3,31315.1,33628.7,37609.5,40262.2,2.00545,2.02315,0.112355,0,23.1441,999.9,42.962,31.179,19.7457,61.5975,32.528,1,-0.0606377,1.46511,20.1815,5.25997,12.0159,4.99875,3.28725,826.9,9999,9999,9999,1.8791,1.884,1.88198,1.87911,1.87881,1.88095,1.87988,1.87589,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.452,0.174,2,512.937,499.452,21.7611,26.3906,30.0001,26.422,26.3957,20.8459,25.2743,58.5551,21.7595,407.132,16.2607,100.29,100.423
ME034,plant_2,19,1583267311,2907.9,20200303 14:28:30,14:28:30,1583267311,0.002012916,24.43790846,399.964,95.99780593,9.538870562,39.74262524,0.133695649,3.425738865,0.130863169,0.082038969,241.6400537,25.43584161,24.995,3.178729866,54.17969313,1.687733056,3.115065735,1.49099681,-88.7696141,-62.59091018,-3.857928887,86.42160053,-0.040984852,0.046009087,3.442001221,0,0,1,0,52680.8038,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2124-20200303-14_34_22,189.3087692,224.356,0.156212585,0.5,1261.0761,24.43790846,98.4979789,0.458895684,0.020061324,1.455805814,DARK-2125-20200303-14_34_24,121.4,102.956,0.340409794,0.760330431,0.233241169,0.684906896,2124,300,300,300,7132,218.41,-0.00482694,2.48997,1499.84,1261.0761,0.840807086,0.191614173,1583267311,399.964,407.057,16.9851,16.4291,500.02,99.1654,0.200106,24.6561,24.995,999.9,0,0,9966.88,0,6.08292,-7.09326,406.875,413.857,0.555983,398.505,407.057,16.8091,16.4291,1.68433,1.6292,14.7528,14.2378,1499.84,0.973004,0.026996,0,189.603,4.99951,3473.41,13590.4,40.875,42.437,41.875,42.437,43.25,1454.49,40.35,0,150.0999999,189.3087692,-0.296888895,0.784615402,3473.813462,15,1583267254,14:27:33,65,1.459,0.176,407,16,0.24,0.22,399.9205238,0.400831169,0.022942203,1,1.491878579,0.001612187,0.000783072,1,2,2,2/2,2.96447,2.79145,0.0931536,0.0972899,0.0884942,0.0894226,21074.2,27237.8,23545.4,27839.7,31309.4,33612.3,37613.4,40265.5,2.00588,2.02365,0.113219,0,23.1345,999.9,42.779,31.199,19.6859,62.1675,32.4479,1,-0.0630742,1.53283,20.1815,5.26431,12.0159,4.99995,3.288,826.9,9999,9999,9999,1.87903,1.884,1.88196,1.87911,1.87881,1.88095,1.87988,1.87588,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.459,0.176,2,512.954,499.545,21.5857,26.3597,30.0003,26.393,26.3692,20.8457,24.0668,58.1085,21.5704,407.122,16.4394,100.3,100.431
ME034,plant_3,1,1583271959,0,20200303 15:45:59,15:45:59,1583271959,0.00081041,-1.288154822,400.274,429.3251617,42.67385291,39.78623972,0.052813939,3.442095659,0.052367848,0.03276967,1.73514E-06,25.4887303,25.0032,3.180284263,50.7617243,1.679678796,3.308947479,1.500605467,-35.73909142,123.7568072,7.630934704,95.64865218,-0.041080429,0.046116381,3.448356457,0,0,1,0,52620.13199,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,-,0,0,#DIV/0!,0.5,0.000182664,-1.288154822,#DIV/0!,#DIV/0!,-2662.140478,#DIV/0!,-,0,0,#DIV/0!,1,0,1.157757175,2176,300,300,300,7115.82,524.498,-0.00591833,0.807556,0.00434958,0.000182664,0.041995884,0.009499069,1583271959,400.274,400.034,16.8986,16.7002,499.955,99.1976,0.199912,25.6701,25.0032,999.9,0,0,9986.88,0,0.227399,0.307648,407.223,406.828,0.197355,398.844,400.034,16.7166,16.7002,1.6762,1.65662,14.6777,14.4958,0.00434958,0,0,0,127.7,0.00499951,0.1,-2.6,37.75,42.187,40.187,42.25,40.875,0,0,0,2202.5,125.7961538,-3.128204959,-18.17777736,6.988461538,15,1583271981,15:46:21,93,1.43,0.182,400,17,0.31,0.29,400.3451429,-0.11438961,0.010780431,1,1.5010535,-0.005152391,0.001108424,1,2,2,2/2,2.96401,2.79143,0.0931793,0.095979,0.0881052,0.0904698,21080.5,27265.2,23554.4,27828.3,31339.1,33563.6,37632.9,40252.9,2.00023,2.03095,0.022959,0,24.6264,999.9,45.074,30.524,19.948,61.9458,32.1354,1,-0.0401067,0.76348,20.2,5.26087,12.0159,4.99795,3.28725,828.2,9999,9999,9999,1.87853,1.88355,1.88154,1.87865,1.87835,1.88049,1.87944,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.43,0.182,2,511.62,507.202,24.0546,26.6891,30.0001,26.6632,26.6252,20.6231,24.4273,63.8332,24.0955,400,16.7136,100.347,100.396
ME034,plant_3,2,1583272186,227,20200303 15:49:46,15:49:46,1583272186,0.00074335,1.606140608,399.924,337.1046054,33.50377632,39.7472002,0.048203232,3.451002238,0.047832285,0.029928268,8.222059915,25.51126438,24.9914,3.178047658,50.60837619,1.671180516,3.302181657,1.506867142,-32.78173313,119.8536887,7.36947586,102.6634913,-0.041214813,0.046267238,3.457283517,0,0,1,0,52791.07407,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2177-20200303-15_55_37,172.7164231,413.037,0.581837891,0.5,42.07645414,1.606140608,12.24083766,0.722543017,0.057229561,0.117575237,DARK-2178-20200303-15_55_40,114.6,298.437,0.805264015,0.139950818,0.686357789,0.121802604,2177,300,300,300,7121.39,405.99,-0.00588808,-1.08209,49.9303,42.07645414,0.842703812,0.195407624,1583272186,399.924,400.398,16.8149,16.6329,499.95,99.1872,0.199684,25.6356,24.9914,999.9,0,0,10020.6,0,6.02607,-0.473694,406.764,407.17,0.181986,398.548,400.398,16.6299,16.6329,1.66782,1.64977,14.6001,14.4317,49.9303,0.899834,0.100166,0,171.834,4.99951,109.452,405.442,37.25,41.687,39.75,41.937,40.75,40.43,4.5,0,226.4000001,172.7164231,-5.439145314,-5.127760696,110.4598846,15,1583272109,15:48:29,94,1.376,0.185,400,17,0.46,0.33,399.9473333,-0.207896104,0.015920437,1,1.503307862,0.01545864,0.00172513,1,2,2,2/2,2.96401,2.79149,0.0931164,0.096035,0.0877595,0.0901943,21082.6,27264.1,23555,27828.8,31352.1,33574,37634.1,40253.3,2.00102,2.03177,0.0344329,0,24.4262,999.9,45.349,30.454,19.9924,61.8959,32.3718,1,-0.0418699,0.13759,20.2015,5.26386,12.0159,5.0002,3.288,828.3,9999,9999,9999,1.87853,1.88355,1.8815,1.8786,1.87834,1.88051,1.87944,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.376,0.185,2,512.154,507.79,24.719,26.6759,30.0001,26.661,26.6252,20.6362,25.0979,64.2215,24.722,400.463,16.6018,100.35,100.397
ME034,plant_3,3,1583272337,377.5,20200303 15:52:16,15:52:16,1583272337,0.000551058,1.707179191,400.029,314.4848252,31.25580018,39.75780543,0.035788106,3.459342953,0.035583685,0.022258072,8.218588265,25.57746403,25.0114,3.181839324,50.81639794,1.680351155,3.306710478,1.501488169,-24.30165135,120.721513,7.406544016,112.0449939,-0.041340796,0.046408665,3.465643432,0,0,1,0,52941.60982,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2179-20200303-15_58_08,154.5659615,458.1,0.662593404,0.5,42.05822154,1.707179191,13.93375009,0.745907007,0.059656721,0.007640085,DARK-2180-20200303-15_58_10,116.4,341.7,0.888305644,0.010138829,0.768047979,0.008778297,2179,300,300,300,7122.16,442.264,-0.00588911,-2.57852,49.9086,42.05822154,0.842704895,0.195409791,1583272337,400.029,400.509,16.9071,16.7722,499.976,99.1875,0.199808,25.6587,25.0114,999.9,0,0,10051.2,0,6.02607,-0.480408,406.909,407.341,0.134892,398.622,400.509,16.7201,16.7722,1.67697,1.66359,14.6849,14.5608,49.9086,0.899834,0.100166,0,153.626,4.99951,97.714,405.249,36.812,41.187,39.375,41.5,40.437,40.41,4.5,0,150,154.5659615,-7.991282057,-4.279757269,98.49471154,15,1583272242,15:50:42,95,1.407,0.187,400,17,0.58,0.28,399.9807143,0.459896104,0.025868059,1,1.500200014,0.006723512,0.001373992,1,2,2,2/2,2.9641,2.79189,0.0931356,0.0960614,0.0881147,0.0907484,21084.2,27264.6,23557.2,27830.1,31342.7,33554.9,37637.5,40254.7,2.00143,2.033,0.03995,0,24.3556,999.9,45.446,30.393,19.9654,61.2359,32.2596,1,-0.0438161,0.339818,20.2013,5.26401,12.0159,5.001,3.288,828.3,9999,9999,9999,1.87854,1.88354,1.88153,1.87863,1.87834,1.88049,1.87944,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.407,0.187,2,512.239,508.488,24.498,26.6435,30,26.6408,26.6073,20.6451,24.1259,64.2215,24.4851,400.439,16.8175,100.359,100.401
ME034,plant_3,4,1583272487,528,20200303 15:54:47,15:54:47,1583272487,0.000518,3.84917089,399.969,208.670477,20.73783143,39.7492248,0.033668653,3.436169164,0.033486448,0.020945318,16.50744127,25.54399015,24.9901,3.177801336,50.9956875,1.6780442,3.290560991,1.499757136,-22.84378535,108.5754657,6.70277983,108.9419015,-0.040991093,0.046016093,3.442416347,0,0,1,0,52526.45832,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2181-20200303-16_00_38,153.7063846,420.21,0.63421531,0.5,84.3447014,3.84917089,26.74635047,0.71823612,0.055143325,0.098498187,DARK-2182-20200303-16_00_41,118.4,301.81,0.883017844,0.120600036,0.745857046,0.103811717,2181,300,300,300,7127.16,400.996,-0.0058558,-1.75458,100.07,84.3447014,0.842857014,0.195714028,1583272487,399.969,400.979,16.885,16.7582,500.016,99.1805,0.200264,25.5762,24.9901,999.9,0,0,9966.88,0,6.02607,-1.0105,406.838,407.813,0.126827,398.538,400.979,16.693,16.7582,1.67467,1.66209,14.6636,14.5468,100.07,0.899759,0.100241,0,153.426,4.99951,192.076,851.421,36.562,40.812,39.062,41.125,40.125,85.54,9.53,0,150.0999999,153.7063846,-1.30632478,-1.801230779,192.1076923,15,1583272414,15:53:34,96,1.431,0.192,401,17,0.42,0.2,399.9492381,0.153974026,0.018664723,1,1.499619879,0.003799483,0.000737217,1,2,2,2/2,2.96424,2.79162,0.0931204,0.0961471,0.0880097,0.090693,21085.9,27264.6,23558.6,27832.6,31348,33560,37639.5,40258.5,2.00185,2.03387,0.0437014,0,24.2726,999.9,45.715,30.323,20.003,61.3459,32.2035,1,-0.046283,0.331688,20.2005,5.26356,12.0159,5.0006,3.288,828.3,9999,9999,9999,1.87855,1.88356,1.88154,1.87865,1.87835,1.88051,1.87945,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.431,0.192,2,512.266,508.849,24.3618,26.6072,29.9999,26.6126,26.5805,20.6664,24.6158,64.5937,24.3669,401.035,16.7529,100.365,100.41
ME034,plant_3,5,1583272638,678.9000001,20200303 15:57:18,15:57:18,1583272638,0.000528545,4.205528366,400,196.2240689,19.49857184,39.747564,0.03442096,3.44027917,0.034230772,0.021411233,16.50515778,25.56965412,24.9997,3.17962072,51.05657753,1.682842302,3.296034288,1.496778418,-23.30881457,112.1180238,6.914514303,112.2288814,-0.04105304,0.046085634,3.446535794,0,0,1,0,52597.45695,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2183-20200303-16_03_09,153.0159615,442.841,0.654467492,0.5,84.33820144,4.205528366,27.59830557,0.73670008,0.059372914,0.042360403,DARK-2184-20200303-16_03_12,116.6,326.241,0.888377115,0.054373702,0.762812046,0.047050003,2183,300,300,300,7127.8,424.252,-0.00585642,-2.51993,100.063,84.33820144,0.842851018,0.195702037,1583272638,400,401.1,16.9353,16.8059,499.918,99.1688,0.20011,25.6042,24.9997,999.9,0,0,9983.12,0,6.04028,-1.1001,406.89,407.956,0.129423,398.572,401.1,16.7463,16.8059,1.67945,1.66662,14.7078,14.5889,100.063,0.900001,0.0999989,0,153.165,4.99951,190.568,851.412,36.312,40.5,38.75,40.812,39.875,85.56,9.51,0,150.6000001,153.0159615,-0.249333341,1.77558974,190.2553077,15,1583272542,15:55:42,97,1.428,0.189,401,17,0.62,0.23,400.0022857,-0.216623377,0.013259831,1,1.49578668,0.010696068,0.001275269,1,2,2,2/2,2.96402,2.7916,0.0931231,0.0961653,0.0882125,0.0908764,21088.7,27266.1,23561.7,27834.6,31344.8,33556,37644.2,40261.8,2.00233,2.03485,0.0442937,0,24.2726,999.9,45.837,30.283,20.0159,61.9659,32.0954,1,-0.0488719,0.879145,20.1975,5.26087,12.0159,4.9992,3.28733,828.4,9999,9999,9999,1.87851,1.88354,1.88151,1.87864,1.87835,1.88049,1.87943,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.428,0.189,2,512.307,509.26,24.5521,26.5743,30.0007,26.5825,26.5515,20.662,24.0528,64.5937,24.4508,400.941,16.802,100.377,100.418
ME034,plant_3,6,1583272789,829.4000001,20200303 15:59:48,15:59:48,1583272789,0.00107923,7.235021365,399.914,227.6388908,22.62207711,39.74226598,0.071030081,3.442042669,0.070225713,0.043962581,33.01500873,25.3999043,24.9236,3.165223273,51.21912236,1.675188674,3.270631352,1.490034599,-47.59405568,102.1177426,6.28802109,93.82671676,-0.04107963,0.046115484,3.448303345,0,0,1,0,52653.29727,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2185-20200303-16_05_40,156.8399615,358.382,0.562366521,0.5,168.5724161,7.235021365,47.39974156,0.691948814,0.047676233,0.288010902,DARK-2186-20200303-16_05_42,110.4,247.982,0.812728498,0.293900757,0.682074464,0.258884989,2185,300,300,300,7136.94,349.332,-0.00578968,0.887054,199.985,168.5724161,0.8429253,0.195850599,1583272789,399.914,401.823,16.8569,16.5927,499.997,99.1771,0.199931,25.4739,24.9236,999.9,0,0,9988.75,0,6.02607,-1.90921,406.771,408.603,0.2642,398.446,401.823,16.6619,16.5927,1.67182,1.64562,14.6372,14.3927,199.985,0.899987,0.100013,0,156.716,4.99951,384.066,1740.26,36.312,40.312,38.625,40.625,39.75,175.48,19.5,0,150.0999999,156.8399615,-0.940547017,-1.362974356,383.9677308,15,1583272714,15:58:33,98,1.468,0.195,402,17,0.44,0.18,399.9371905,0.304675325,0.018730213,1,1.483705794,0.017092329,0.002725339,1,2,2,2/2,2.96425,2.79147,0.0931157,0.0963114,0.0878995,0.0900492,21090.6,27264.1,23563.5,27836.9,31358,33589.1,37646.9,40265.1,2.00318,2.03523,0.0456125,0,24.1747,999.9,46.136,30.212,20.0608,62.0559,32.0272,1,-0.0530335,-0.0466803,20.2002,5.26401,12.0159,4.9998,3.288,828.4,9999,9999,9999,1.87854,1.88354,1.88148,1.87865,1.87835,1.88049,1.87944,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.468,0.195,2,512.574,509.221,24.4776,26.5361,29.9999,26.5487,26.5202,20.694,25.6321,64.97,24.5069,401.924,16.5413,100.385,100.426
ME034,plant_3,7,1583272939,979.9000001,20200303 16:02:19,16:02:19,1583272939,0.00099958,8.44308784,400.029,182.9335789,18.17789936,39.7504217,0.064948988,3.451375704,0.064277549,0.040233215,33.01594421,25.6280869,25.0394,3.187154298,50.72056501,1.679711167,3.311696481,1.507443132,-44.08149832,119.9596945,7.378774966,116.2729154,-0.041220451,0.046273568,3.457657842,0,0,1,0,52789.02468,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2187-20200303-16_08_10,160.8151538,402.755,0.60071221,0.5,168.5774444,8.44308784,50.63326458,0.714466611,0.054841051,0.146106003,DARK-2188-20200303-16_08_13,115,287.755,0.840784161,0.169777658,0.711887355,0.147591298,2187,300,300,300,7137.28,388.844,-0.00579005,-0.112854,199.991,168.5774444,0.842925153,0.195850307,1583272939,400.029,402.231,16.9038,16.6591,499.976,99.1691,0.19975,25.6841,25.0394,999.9,0,0,10023.8,0,6.02607,-2.20123,406.908,409.045,0.244644,398.578,402.231,16.7238,16.6591,1.67633,1.65207,14.679,14.4533,199.991,0.899987,0.100013,0,161.145,4.99951,394.333,1740.31,36.25,40.187,38.5,40.5,39.687,175.49,19.5,0,150,160.8151538,1.575042737,3.148239321,393.7472308,15,1583272840,16:00:39,99,1.451,0.18,402,17,0.51,0.25,399.9741429,0.378545455,0.031201779,1,1.506104256,-0.000920805,0.001439392,1,2,2,2/2,2.96422,2.7916,0.0931362,0.0963828,0.0881362,0.0903083,21090.7,27261.3,23564,27836.3,31350.6,33578.8,37647.9,40264.2,2.00355,2.03585,0.0473335,0,24.2623,999.9,46.24,30.142,20.0305,61.4159,32.0393,1,-0.0528049,0.299461,20.2004,5.26461,12.0159,5.00095,3.288,828.5,9999,9999,9999,1.87851,1.88354,1.88144,1.87862,1.87832,1.88049,1.87943,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.451,0.18,2,512.681,509.504,24.6462,26.5182,30.0002,26.5327,26.5036,20.7106,25.0786,64.97,24.6238,402.295,16.6601,100.387,100.424
ME034,plant_3,8,1583273090,1130.4,20200303 16:04:49,16:04:49,1583273090,0.001374277,12.46724844,399.936,171.232425,17.01550049,39.74195427,0.091096762,3.444421795,0.089779159,0.056228768,66.06353841,25.352486,24.9003,3.160826527,51.72332259,1.676752815,3.24177321,1.484073712,-60.60561194,78.82781099,4.846356348,89.13209381,-0.041115512,0.046155764,3.45068794,0,0,1,0,52723.6139,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2189-20200303-16_10_41,165.8130385,292.772,0.433644479,0.5,337.1853015,12.46724844,73.10927226,0.618816007,0.039352619,0.576653242,DARK-2190-20200303-16_10_43,111.6,181.172,0.700764807,0.482365601,0.552298233,0.423444046,2189,300,300,300,7155.3,292.274,-0.00565492,4.3002,400,337.1853015,0.842963254,0.195926507,1583273090,399.936,403.177,16.8737,16.5373,500.031,99.1707,0.200085,25.3248,24.9003,999.9,0,0,9998.12,0,6.02607,-3.24121,406.8,409.957,0.336416,398.525,403.177,16.6687,16.5373,1.67338,1.64002,14.6517,14.34,400,0.899967,0.100033,0,165.824,4.99951,803.236,3519.46,36.437,40.125,38.5,40.437,39.812,355.49,39.51,0,150.0999999,165.8130385,-0.157025635,-1.225264962,803.2168846,15,1583273010,16:03:30,100,1.411,0.205,403,17,0.43,0.24,399.9136667,0.010285714,0.012762793,1,1.48684868,-0.01318732,0.001527517,1,2,2,2/2,2.96436,2.79171,0.0931307,0.0965596,0.0879265,0.0898307,21091.2,27256.6,23564.4,27836.8,31358.3,33597.1,37648.4,40265.1,2.00375,2.03605,0.0508614,0,24.0651,999.9,46.527,30.101,20.1049,61.5059,32.0072,1,-0.0536052,0.148469,20.1984,5.26506,12.0159,5.00025,3.288,828.5,9999,9999,9999,1.87854,1.88354,1.88152,1.87864,1.87834,1.88049,1.87944,1.87544,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.411,0.205,2,512.697,509.503,23.9718,26.5137,30,26.52,26.4891,20.7469,26.0416,65.3401,23.9989,403.122,16.5906,100.389,100.426
