source,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
old,14631,6,12,1988,8,DM,F,37,54,Dipodomys,merriami,Rodent,Control
old,14632,6,12,1988,14,OL,M,20,NA,Onychomys,leucogaster,Rodent,Control
old,14633,6,12,1988,13,PE,F,21,30,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14634,6,12,1988,8,NL,F,31,100,Neotoma,albigula,Rodent,Control
old,14635,6,12,1988,8,DM,M,38,30,Dipodomys,merriami,Rodent,Control
old,14636,6,12,1988,2,DO,M,35,51,Dipodomys,ordii,Rodent,Control
old,14637,6,12,1988,9,DM,M,37,48,Dipodomys,merriami,Rodent,Spectab exclosure
old,14638,6,12,1988,4,DM,M,37,46,Dipodomys,merriami,Rodent,Control
old,14639,6,12,1988,9,DM,F,37,56,Dipodomys,merriami,Rodent,Spectab exclosure
old,14640,6,12,1988,15,NL,M,31,148,Neotoma,albigula,Rodent,Long-term Krat Exclosure
old,14641,6,12,1988,13,PE,M,20,22,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14642,6,12,1988,8,DM,M,39,49,Dipodomys,merriami,Rodent,Control
old,14643,6,12,1988,4,DS,F,51,110,Dipodomys,spectabilis,Rodent,Control
old,14644,6,12,1988,11,DM,F,37,38,Dipodomys,merriami,Rodent,Control
old,14645,6,12,1988,9,DM,F,37,41,Dipodomys,merriami,Rodent,Spectab exclosure
old,14646,6,12,1988,2,NL,F,34,148,Neotoma,albigula,Rodent,Control
old,14647,6,12,1988,11,DM,F,37,52,Dipodomys,merriami,Rodent,Control
old,14648,6,12,1988,5,PE,F,21,16,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14649,6,12,1988,8,DM,F,36,46,Dipodomys,merriami,Rodent,Control
old,14650,6,12,1988,3,PP,F,24,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14651,6,12,1988,11,DM,F,36,28,Dipodomys,merriami,Rodent,Control
old,14652,7,14,1988,22,DM,M,38,45,Dipodomys,merriami,Rodent,Control
old,14653,7,14,1988,24,PE,F,22,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14654,7,14,1988,23,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14655,7,14,1988,24,NL,F,33,176,Neotoma,albigula,Rodent,Rodent Exclosure
old,14656,7,14,1988,18,OT,F,21,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14657,7,14,1988,17,DM,M,36,32,Dipodomys,merriami,Rodent,Control
old,14658,7,14,1988,24,NL,M,34,230,Neotoma,albigula,Rodent,Rodent Exclosure
old,14659,7,14,1988,12,NL,F,33,133,Neotoma,albigula,Rodent,Control
old,14660,7,14,1988,12,DO,M,35,49,Dipodomys,ordii,Rodent,Control
old,14661,7,14,1988,12,RM,M,17,11,Reithrodontomys,megalotis,Rodent,Control
old,14662,7,14,1988,12,DO,F,35,49,Dipodomys,ordii,Rodent,Control
old,14663,7,14,1988,24,NL,M,33,145,Neotoma,albigula,Rodent,Rodent Exclosure
old,14664,7,14,1988,17,DO,M,35,60,Dipodomys,ordii,Rodent,Control
old,14665,7,14,1988,24,PE,F,19,33,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14666,7,14,1988,6,PP,F,18,21,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14667,7,14,1988,19,PM,M,21,18,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
old,14668,7,14,1988,23,OL,F,20,34,Onychomys,leucogaster,Rodent,Rodent Exclosure
old,14669,7,14,1988,1,DM,M,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
old,14670,7,14,1988,12,DM,M,37,44,Dipodomys,merriami,Rodent,Control
old,14671,7,14,1988,20,NL,F,33,173,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14672,7,14,1988,21,SH,F,28,80,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure
old,14673,7,14,1988,17,PE,M,21,16,Peromyscus,eremicus,Rodent,Control
old,14674,7,14,1988,20,PE,F,21,33,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14675,7,14,1988,1,NL,M,34,223,Neotoma,albigula,Rodent,Spectab exclosure
old,14676,7,14,1988,24,PE,M,21,20,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14677,7,14,1988,6,PP,F,22,21,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14678,7,14,1988,22,DS,F,49,103,Dipodomys,spectabilis,Rodent,Control
old,14679,7,14,1988,18,PM,F,18,25,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
old,14680,7,14,1988,17,OT,M,19,22,Onychomys,torridus,Rodent,Control
old,14681,7,14,1988,20,CB,,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
old,14682,7,14,1988,1,DM,M,37,42,Dipodomys,merriami,Rodent,Spectab exclosure
old,14683,7,14,1988,23,OT,M,19,24,Onychomys,torridus,Rodent,Rodent Exclosure
old,14684,7,14,1988,23,PE,M,19,17,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14685,7,14,1988,20,PE,M,20,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14686,7,14,1988,12,DO,F,37,52,Dipodomys,ordii,Rodent,Control
old,14687,7,14,1988,23,PE,F,18,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14688,7,14,1988,1,DM,M,37,46,Dipodomys,merriami,Rodent,Spectab exclosure
old,14689,7,14,1988,6,PP,M,23,23,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14690,7,14,1988,19,PP,F,22,NA,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14691,7,14,1988,17,SH,M,27,62,Sigmodon,hispidus,Rodent,Control
old,14692,7,14,1988,23,RM,F,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14693,7,14,1988,17,DO,M,37,59,Dipodomys,ordii,Rodent,Control
old,14694,7,14,1988,16,,,NA,NA,NA,NA,NA,Rodent Exclosure
old,14695,7,15,1988,14,DM,F,37,45,Dipodomys,merriami,Rodent,Control
old,14696,7,15,1988,11,PP,F,20,18,Chaetodipus,penicillatus,Rodent,Control
old,14697,7,15,1988,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control
old,14698,7,15,1988,15,NL,F,33,143,Neotoma,albigula,Rodent,Long-term Krat Exclosure
old,14699,7,15,1988,7,PE,M,18,16,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14700,7,15,1988,11,DM,M,36,37,Dipodomys,merriami,Rodent,Control
old,14701,7,15,1988,15,PE,F,21,21,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
old,14702,7,15,1988,15,NL,M,34,180,Neotoma,albigula,Rodent,Long-term Krat Exclosure
old,14703,7,15,1988,9,DO,F,35,61,Dipodomys,ordii,Rodent,Spectab exclosure
old,14704,7,15,1988,4,DM,M,32,50,Dipodomys,merriami,Rodent,Control
old,14705,7,15,1988,4,DM,F,37,37,Dipodomys,merriami,Rodent,Control
old,14706,7,15,1988,8,DM,F,39,48,Dipodomys,merriami,Rodent,Control
old,14707,7,15,1988,4,DS,M,54,145,Dipodomys,spectabilis,Rodent,Control
old,14708,7,15,1988,9,DM,M,38,52,Dipodomys,merriami,Rodent,Spectab exclosure
old,14709,7,15,1988,8,DO,F,37,55,Dipodomys,ordii,Rodent,Control
old,14710,7,15,1988,9,DM,F,37,41,Dipodomys,merriami,Rodent,Spectab exclosure
old,14711,7,15,1988,9,DO,,NA,NA,Dipodomys,ordii,Rodent,Spectab exclosure
old,14712,7,15,1988,8,DM,M,36,43,Dipodomys,merriami,Rodent,Control
old,14713,7,15,1988,2,DO,M,32,50,Dipodomys,ordii,Rodent,Control
old,14714,7,15,1988,14,DM,F,33,20,Dipodomys,merriami,Rodent,Control
old,14715,7,15,1988,11,DM,M,36,44,Dipodomys,merriami,Rodent,Control
old,14716,7,15,1988,3,PP,F,24,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14717,7,15,1988,5,PP,M,24,21,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
old,14718,7,15,1988,11,NL,F,33,137,Neotoma,albigula,Rodent,Control
old,14719,7,15,1988,9,OL,F,23,37,Onychomys,leucogaster,Rodent,Spectab exclosure
old,14720,7,15,1988,14,DM,M,35,45,Dipodomys,merriami,Rodent,Control
old,14721,7,15,1988,4,NL,M,33,126,Neotoma,albigula,Rodent,Control
old,14722,7,15,1988,11,OT,M,21,22,Onychomys,torridus,Rodent,Control
old,14723,7,15,1988,8,DM,F,35,43,Dipodomys,merriami,Rodent,Control
old,14724,7,15,1988,9,DM,F,36,42,Dipodomys,merriami,Rodent,Spectab exclosure
old,14725,7,15,1988,13,OL,M,21,30,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
old,14726,7,15,1988,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control
old,14727,7,15,1988,13,PE,M,22,24,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14728,7,15,1988,14,NL,M,33,90,Neotoma,albigula,Rodent,Control
old,14729,7,15,1988,8,DS,M,52,160,Dipodomys,spectabilis,Rodent,Control
old,14730,7,15,1988,4,DS,F,53,97,Dipodomys,spectabilis,Rodent,Control
old,14731,7,15,1988,11,DM,F,36,45,Dipodomys,merriami,Rodent,Control
old,14732,7,15,1988,3,PP,M,24,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14733,7,15,1988,11,OT,M,21,29,Onychomys,torridus,Rodent,Control
old,14734,7,15,1988,9,DM,M,37,46,Dipodomys,merriami,Rodent,Spectab exclosure
old,14735,7,15,1988,8,DM,M,37,47,Dipodomys,merriami,Rodent,Control
old,14736,7,15,1988,2,OT,F,21,38,Onychomys,torridus,Rodent,Control
old,14737,7,15,1988,5,PM,F,22,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
old,14738,7,15,1988,8,DM,M,37,39,Dipodomys,merriami,Rodent,Control
old,14739,7,15,1988,2,DO,F,37,56,Dipodomys,ordii,Rodent,Control
old,14740,7,15,1988,2,NL,F,NA,NA,Neotoma,albigula,Rodent,Control
old,14741,7,15,1988,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
old,14742,8,9,1988,12,DO,M,37,52,Dipodomys,ordii,Rodent,Control
old,14743,8,9,1988,17,DO,M,37,58,Dipodomys,ordii,Rodent,Control
old,14744,8,9,1988,22,OT,F,21,18,Onychomys,torridus,Rodent,Control
old,14745,8,9,1988,20,RM,F,16,13,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure
old,14746,8,9,1988,12,NL,F,34,188,Neotoma,albigula,Rodent,Control
old,14747,8,9,1988,24,PE,M,21,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14748,8,9,1988,23,PE,M,21,23,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14749,8,9,1988,12,DO,F,37,54,Dipodomys,ordii,Rodent,Control
old,14750,8,9,1988,20,NL,F,35,206,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14751,8,9,1988,6,PP,M,20,11,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14752,8,9,1988,17,DO,M,37,51,Dipodomys,ordii,Rodent,Control
old,14753,8,9,1988,20,PE,F,21,33,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14754,8,9,1988,16,PE,F,21,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14755,8,9,1988,6,OT,M,18,22,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14756,8,9,1988,12,DO,F,35,58,Dipodomys,ordii,Rodent,Control
old,14757,8,9,1988,12,OL,F,20,35,Onychomys,leucogaster,Rodent,Control
old,14758,8,9,1988,17,DO,M,37,58,Dipodomys,ordii,Rodent,Control
old,14759,8,9,1988,19,RM,F,18,15,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
old,14760,8,9,1988,20,NL,M,33,118,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14761,8,9,1988,20,OT,F,22,26,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14762,8,9,1988,12,DO,M,38,56,Dipodomys,ordii,Rodent,Control
old,14763,8,9,1988,12,PE,F,22,28,Peromyscus,eremicus,Rodent,Control
old,14764,8,9,1988,20,PM,M,20,20,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
old,14765,8,9,1988,1,DM,M,37,40,Dipodomys,merriami,Rodent,Spectab exclosure
old,14766,8,9,1988,1,NL,M,33,207,Neotoma,albigula,Rodent,Spectab exclosure
old,14767,8,9,1988,19,PP,,NA,NA,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14768,8,9,1988,22,DS,F,52,96,Dipodomys,spectabilis,Rodent,Control
old,14769,8,9,1988,1,NL,F,32,109,Neotoma,albigula,Rodent,Spectab exclosure
old,14770,8,9,1988,6,PP,F,21,22,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14771,8,9,1988,12,PE,M,21,21,Peromyscus,eremicus,Rodent,Control
old,14772,8,9,1988,22,DM,F,36,48,Dipodomys,merriami,Rodent,Control
old,14773,8,9,1988,6,PP,F,20,10,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14774,8,9,1988,21,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
old,14775,8,9,1988,20,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14776,8,9,1988,19,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14777,8,9,1988,17,NL,F,37,158,Neotoma,albigula,Rodent,Control
old,14778,8,9,1988,17,RM,F,16,11,Reithrodontomys,megalotis,Rodent,Control
old,14779,8,9,1988,1,DM,M,40,42,Dipodomys,merriami,Rodent,Spectab exclosure
old,14780,8,9,1988,23,RM,M,19,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14781,8,9,1988,17,PE,M,20,19,Peromyscus,eremicus,Rodent,Control
old,14782,8,9,1988,17,OT,M,20,22,Onychomys,torridus,Rodent,Control
old,14783,8,9,1988,6,OT,M,21,17,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14784,8,9,1988,16,RM,M,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14785,8,9,1988,6,PE,M,20,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14786,8,9,1988,18,PM,F,20,21,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
old,14787,8,9,1988,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control
old,14788,8,9,1988,6,PP,F,20,11,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14789,8,9,1988,19,SH,F,27,65,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure
old,14790,8,10,1988,9,DO,M,36,53,Dipodomys,ordii,Rodent,Spectab exclosure
old,14791,8,10,1988,7,PE,F,21,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14792,8,10,1988,3,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14793,8,10,1988,11,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Control
old,14794,8,10,1988,2,DM,M,35,24,Dipodomys,merriami,Rodent,Control
old,14795,8,10,1988,15,NL,F,33,150,Neotoma,albigula,Rodent,Long-term Krat Exclosure
old,14796,8,10,1988,2,NL,M,34,188,Neotoma,albigula,Rodent,Control
old,14797,8,10,1988,2,DM,F,32,40,Dipodomys,merriami,Rodent,Control
old,14798,8,10,1988,14,DM,F,36,27,Dipodomys,merriami,Rodent,Control
old,14799,8,10,1988,13,NL,F,38,176,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14800,8,10,1988,4,DM,M,28,50,Dipodomys,merriami,Rodent,Control
old,14801,8,10,1988,14,DM,F,36,46,Dipodomys,merriami,Rodent,Control
old,14802,8,10,1988,10,SH,M,30,110,Sigmodon,hispidus,Rodent,Rodent Exclosure
old,14803,8,10,1988,2,DO,F,32,62,Dipodomys,ordii,Rodent,Control
old,14804,8,10,1988,2,NL,M,31,132,Neotoma,albigula,Rodent,Control
old,14805,8,10,1988,13,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
old,14806,8,10,1988,9,DM,F,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
old,14807,8,10,1988,15,NL,M,30,188,Neotoma,albigula,Rodent,Long-term Krat Exclosure
old,14808,8,10,1988,3,PP,F,24,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14809,8,10,1988,5,PE,F,20,11,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14810,8,10,1988,11,DM,M,39,40,Dipodomys,merriami,Rodent,Control
old,14811,8,10,1988,8,DS,M,54,157,Dipodomys,spectabilis,Rodent,Control
old,14812,8,10,1988,4,DS,M,54,140,Dipodomys,spectabilis,Rodent,Control
old,14813,8,10,1988,14,DM,M,36,44,Dipodomys,merriami,Rodent,Control
old,14814,8,10,1988,5,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
old,14815,8,10,1988,10,RM,F,19,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14816,8,10,1988,11,DM,M,38,45,Dipodomys,merriami,Rodent,Control
old,14817,8,10,1988,13,PE,F,21,27,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14818,8,10,1988,4,DM,F,37,43,Dipodomys,merriami,Rodent,Control
old,14819,8,10,1988,13,PE,M,21,27,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14820,8,10,1988,2,PE,M,21,20,Peromyscus,eremicus,Rodent,Control
old,14821,8,10,1988,3,PP,F,22,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14822,8,10,1988,2,PE,F,21,29,Peromyscus,eremicus,Rodent,Control
old,14823,8,10,1988,13,PE,F,21,18,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14824,8,10,1988,3,PP,M,22,9,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14825,8,10,1988,9,DM,M,37,51,Dipodomys,merriami,Rodent,Spectab exclosure
old,14826,8,10,1988,8,OL,F,22,45,Onychomys,leucogaster,Rodent,Control
old,14827,8,10,1988,3,PP,,NA,NA,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14828,8,10,1988,13,PE,M,21,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14829,8,10,1988,8,DM,M,36,42,Dipodomys,merriami,Rodent,Control
old,14830,8,10,1988,9,DM,M,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
old,14831,8,10,1988,8,DM,F,37,49,Dipodomys,merriami,Rodent,Control
old,14832,8,10,1988,4,DS,F,54,114,Dipodomys,spectabilis,Rodent,Control
old,14833,8,10,1988,8,DM,F,35,41,Dipodomys,merriami,Rodent,Control
old,14834,8,10,1988,11,DM,F,36,49,Dipodomys,merriami,Rodent,Control
old,14835,8,10,1988,2,DO,M,37,52,Dipodomys,ordii,Rodent,Control
old,14836,8,10,1988,14,DM,F,37,49,Dipodomys,merriami,Rodent,Control
old,14837,8,10,1988,5,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
old,14838,8,10,1988,3,PP,M,24,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14839,8,10,1988,14,DO,F,35,55,Dipodomys,ordii,Rodent,Control
old,14840,8,10,1988,13,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
old,14841,8,10,1988,2,PE,M,21,17,Peromyscus,eremicus,Rodent,Control
old,14842,8,10,1988,4,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Control
old,14843,8,10,1988,9,DM,F,36,41,Dipodomys,merriami,Rodent,Spectab exclosure
old,14844,8,10,1988,8,DM,M,37,48,Dipodomys,merriami,Rodent,Control
old,14845,8,10,1988,14,CB,,NA,NA,Campylorhynchus,brunneicapillus,Bird,Control
old,14846,8,10,1988,8,DM,M,38,39,Dipodomys,merriami,Rodent,Control
old,14847,8,10,1988,5,RM,F,18,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
old,14848,8,10,1988,9,DM,M,36,31,Dipodomys,merriami,Rodent,Spectab exclosure
old,14849,8,10,1988,10,SH,F,25,92,Sigmodon,hispidus,Rodent,Rodent Exclosure
old,14850,8,10,1988,3,PP,M,22,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14851,8,10,1988,11,DM,F,36,31,Dipodomys,merriami,Rodent,Control
old,14852,9,11,1988,18,OT,M,21,20,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14853,9,11,1988,6,PP,M,25,28,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14854,9,11,1988,1,DM,M,36,39,Dipodomys,merriami,Rodent,Spectab exclosure
old,14855,9,11,1988,24,NL,F,35,174,Neotoma,albigula,Rodent,Rodent Exclosure
old,14856,9,11,1988,20,OT,F,21,32,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14857,9,11,1988,18,OT,M,22,21,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14858,9,11,1988,20,NL,F,34,190,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14859,9,11,1988,6,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
old,14860,9,11,1988,1,DM,M,37,44,Dipodomys,merriami,Rodent,Spectab exclosure
old,14861,9,11,1988,23,PE,F,21,26,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14862,9,11,1988,24,PE,M,21,20,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14863,9,11,1988,6,OT,M,21,26,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14864,9,11,1988,23,RF,F,17,18,Reithrodontomys,fulvescens,Rodent,Rodent Exclosure
old,14865,9,11,1988,1,DM,F,37,45,Dipodomys,merriami,Rodent,Spectab exclosure
old,14866,9,11,1988,6,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14867,9,11,1988,23,PE,M,21,18,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14868,9,11,1988,22,DS,F,50,103,Dipodomys,spectabilis,Rodent,Control
old,14869,9,11,1988,1,DM,M,37,45,Dipodomys,merriami,Rodent,Spectab exclosure
old,14870,9,11,1988,6,NL,M,34,215,Neotoma,albigula,Rodent,Short-term Krat Exclosure
old,14871,9,11,1988,12,DM,M,37,51,Dipodomys,merriami,Rodent,Control
old,14872,9,11,1988,6,PP,M,23,15,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
old,14873,9,11,1988,12,DO,F,36,54,Dipodomys,ordii,Rodent,Control
old,14874,9,11,1988,23,NL,M,34,112,Neotoma,albigula,Rodent,Rodent Exclosure
old,14875,9,11,1988,18,PM,M,21,21,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
old,14876,9,11,1988,22,DM,M,37,47,Dipodomys,merriami,Rodent,Control
old,14877,9,11,1988,24,PE,M,21,17,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14878,9,11,1988,17,NL,F,34,148,Neotoma,albigula,Rodent,Control
old,14879,9,11,1988,1,NL,M,33,155,Neotoma,albigula,Rodent,Spectab exclosure
old,14880,9,11,1988,17,SH,M,28,79,Sigmodon,hispidus,Rodent,Control
old,14881,9,11,1988,17,DO,M,37,58,Dipodomys,ordii,Rodent,Control
old,14882,9,11,1988,16,,,NA,NA,NA,NA,NA,Rodent Exclosure
old,14883,9,11,1988,19,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
old,14884,9,11,1988,21,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
old,14885,9,12,1988,13,CB,,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
old,14886,9,12,1988,8,OT,M,19,19,Onychomys,torridus,Rodent,Control
old,14887,9,12,1988,14,DM,F,36,45,Dipodomys,merriami,Rodent,Control
old,14888,9,12,1988,3,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
old,14889,9,12,1988,2,DM,M,37,35,Dipodomys,merriami,Rodent,Control
old,14890,9,12,1988,3,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
old,14891,9,12,1988,13,OT,F,20,19,Onychomys,torridus,Rodent,Short-term Krat Exclosure
old,14892,9,12,1988,3,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
old,14893,9,12,1988,13,CB,,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
old,14894,9,12,1988,4,DM,F,36,39,Dipodomys,merriami,Rodent,Control
old,14895,9,12,1988,11,PE,F,20,14,Peromyscus,eremicus,Rodent,Control
old,14896,9,12,1988,2,NL,M,34,161,Neotoma,albigula,Rodent,Control
old,14897,9,12,1988,3,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
old,14898,9,12,1988,5,PE,F,21,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
old,14899,9,12,1988,8,DM,F,38,48,Dipodomys,merriami,Rodent,Control
old,14900,9,12,1988,11,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Control
old,14901,9,12,1988,2,DO,F,37,65,Dipodomys,ordii,Rodent,Control
old,14902,9,12,1988,4,DM,M,37,53,Dipodomys,merriami,Rodent,Control
old,14903,9,12,1988,2,OT,M,21,21,Onychomys,torridus,Rodent,Control
old,14904,9,12,1988,5,OT,M,22,29,Onychomys,torridus,Rodent,Rodent Exclosure
old,14905,9,12,1988,9,DM,F,37,42,Dipodomys,merriami,Rodent,Spectab exclosure
old,14906,9,12,1988,2,DO,M,37,55,Dipodomys,ordii,Rodent,Control
old,14907,9,12,1988,11,DM,M,37,46,Dipodomys,merriami,Rodent,Control
old,14908,9,12,1988,8,DS,M,53,160,Dipodomys,spectabilis,Rodent,Control
old,14909,9,12,1988,5,PP,M,24,22,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
old,14910,9,12,1988,15,PE,F,20,25,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
old,14911,9,12,1988,9,DM,M,37,47,Dipodomys,merriami,Rodent,Spectab exclosure
old,14912,9,12,1988,13,PE,F,21,21,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
old,14913,9,12,1988,4,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Control
old,14914,9,12,1988,5,OT,M,21,28,Onychomys,torridus,Rodent,Rodent Exclosure
old,14915,9,12,1988,15,OT,F,22,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure
old,14916,9,12,1988,13,OL,M,22,36,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
old,14917,9,12,1988,9,OL,F,21,28,Onychomys,leucogaster,Rodent,Spectab exclosure
old,14918,9,12,1988,8,DM,F,37,48,Dipodomys,merriami,Rodent,Control
old,14919,9,12,1988,14,NL,M,32,94,Neotoma,albigula,Rodent,Control
old,14920,9,12,1988,4,DM,F,36,38,Dipodomys,merriami,Rodent,Control
old,14921,9,12,1988,9,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
old,14922,9,12,1988,5,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
old,14923,9,12,1988,9,DM,M,37,43,Dipodomys,merriami,Rodent,Spectab exclosure
old,14924,9,12,1988,15,RM,F,17,15,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
old,14925,9,12,1988,11,OT,F,21,20,Onychomys,torridus,Rodent,Control
